ID;Edad;Estado_civil;Genero;Zona_geografica;Ingreso;Numero_entidades_sbs;Tenencia_Saldo_rcc;Tenencia_prestamos_rcc;Tenencia_hipotecario_rcc;Saldo_tc_rcc;Saldo_prestamo_rcc;Saldo_hipotecario_rcc;deuda_rcc;Tenencia_TC_rcc;Nro_bancos_tc_saldo;Cantidad_productos_rcc;Nro_bancos_pld;Nro_productos_activo_E1;Nro_productos_activo_E2;Nro_productos_activo_E3;Nro_productos_activo_E4;Nro_productos_activo_rcc;Antiguedad_cliente;Tenencia_ahorros;Tenencia_cts;Tenencia_depo_plazo;Tenencia_FFMM;Saldo_vehicular_prom;Saldo_hipot_prom;Flg_transacc_atm_3m;Flg_transacc_ventanilla_3m;Flg_transacc_bca_internet_3m;Flg_transacc_bca_telef_3m;Flg_ph;Antiguedad_ph;Antiguedad_ahorros;Antiguedad_depo_plazo;Antiguedad_cts;Antiguedad_pasivos;Nro_productos_pasivos;Antiguedad_pld;Antiguedad_activos;Nro_meses_rcc;Tenencia_ahorros_6m;Tenencia_depo_plazo_6m;Tenencia_cts_6m;Tenencia_FFMM_6m;Nro_meses_visitaOficina_5M;cant_vecesvisitaoficina_5m;Target_mora
3558;62;Soltero;Femenino;LIMA MODERNA;500;7;1;0;0;0;0;0;0;1;7;1;0;1;1;1;1;1;229;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;1;1;SIN ATRASO
3559;40;Casado;Masculino;LIMA MODERNA;22500;6;1;0;1;0;0;0;0;1;6;2;0;1;1;1;2;2;75;1;0;0;0;0;0;0;1;0;0;0;0;7;0;0;7;1;0;7;98;1;0;0;0;4;5;SIN ATRASO
3560;51;Casado;Femenino;LIMA MODERNA;3500;6;1;0;0;0;0;0;0;1;6;1;0;1;1;1;0;1;249;0;0;0;1;0;0;0;0;0;0;0;0;52;0;0;52;1;0;0;98;1;0;0;1;0;0;CON ATRASO
3561;71;Soltero;Femenino;LIMA MODERNA;8500;3;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;240;1;1;1;1;0;0;0;0;0;0;0;0;154;8;297;297;3;0;0;85;1;1;1;1;1;1;SIN ATRASO
3562;39;Soltero;Masculino;LIMA MODERNA;14500;3;1;0;1;0;0;0;0;1;2;2;0;1;0;0;1;2;202;1;0;0;0;0;0;0;0;1;0;0;0;69;0;0;69;1;0;68;96;1;0;0;0;0;0;SIN ATRASO
3563;42;Soltero;Masculino;LIMA SUR;1000;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;1;0;0;0;0;0;1;0;0;0;0;0;99;0;0;99;1;9;9;74;1;0;1;0;3;4;SIN ATRASO
3564;48;Casado;Masculino;LIMA MODERNA;500;5;1;0;0;2368;0;0;0;1;4;1;0;1;1;0;1;1;227;1;0;1;0;0;0;0;1;0;0;0;0;6;6;0;6;2;0;0;95;1;1;0;0;2;2;CON ATRASO
3565;47;Soltero;Masculino;LIMA MODERNA;9500;4;1;0;1;0;0;0;0;1;4;2;0;0;1;0;2;2;236;1;1;0;0;0;0;0;0;0;0;0;0;14;0;59;59;2;0;0;95;1;0;1;0;0;0;SIN ATRASO
3566;60;Casado;Masculino;LIMA MODERNA;19500;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;285;1;1;0;1;0;0;0;0;1;1;0;0;143;0;87;143;2;0;0;97;1;0;1;1;1;1;SIN ATRASO
3567;50;Casado;Masculino;LIMA MODERNA;19000;4;1;1;1;0;0;0;0;1;4;3;1;2;2;1;1;3;206;1;0;0;0;0;816908;1;1;1;0;0;0;118;0;0;118;1;0;20;72;1;0;0;0;5;6;CON ATRASO
3568;54;Casado;Masculino;LIMA NORTE;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;SIN ATRASO
3569;40;Casado;Masculino;SUR;11500;1;1;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;75;0;0;0;0;0;0;0;1;1;0;0;0;75;0;0;75;1;0;0;99;1;0;1;0;1;1;SIN ATRASO
3570;61;Casado;Femenino;NORTE;500;6;1;0;1;3804;0;0;0;1;4;2;0;1;0;1;0;2;207;0;0;0;0;0;0;0;1;0;0;0;0;73;0;0;73;1;0;66;97;0;0;0;0;5;21;CON ATRASO
3571;71;Casado;Masculino;LIMA MODERNA;1000;5;1;0;0;0;0;0;0;1;5;1;0;1;1;0;1;1;246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;SIN ATRASO
3572;77;Casado;Femenino;CENTRO;500;2;1;0;0;0;0;0;0;1;2;1;0;0;0;0;0;1;199;1;0;1;0;0;0;0;0;0;0;0;0;118;136;0;136;2;0;0;98;1;1;0;0;1;1;SIN ATRASO
3573;37;Casado;Femenino;CENTRO;1000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;1;0;0;0;0;10;0;0;10;1;0;0;49;1;0;0;0;2;4;SIN ATRASO
3574;36;Soltero;Femenino;NORTE;10000;5;1;0;0;0;0;0;0;1;4;1;0;0;0;0;0;1;46;1;0;0;1;0;0;1;1;0;0;0;0;32;0;0;32;1;0;0;83;1;0;0;1;5;35;SIN ATRASO
3575;52;Casado;Femenino;CALLAO;2000;4;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;233;1;1;0;0;0;0;0;1;1;0;0;0;126;0;162;162;2;0;0;96;1;0;1;0;3;6;SIN ATRASO
3576;42;Soltero;Femenino;LIMA CENTRO;500;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;140;1;1;0;1;0;0;0;1;0;0;0;0;14;0;143;143;2;0;0;13;1;1;1;1;5;14;SIN ATRASO
3577;41;Soltero;Femenino;SUR;7000;1;0;0;1;0;0;0;0;1;1;2;0;2;0;0;0;2;199;1;0;0;0;0;0;1;1;1;0;1;73;128;0;0;128;1;0;6;50;1;0;0;1;4;4;SIN ATRASO
3578;55;Casado;Masculino;LIMA MODERNA;5000;4;0;0;1;0;0;0;0;1;3;2;0;0;1;0;1;2;245;1;0;1;0;0;0;0;0;1;0;0;0;150;147;0;150;2;0;0;98;1;1;0;1;0;0;SIN ATRASO
3579;49;Casado;Masculino;NORTE;6000;6;1;0;1;0;0;0;0;1;6;3;0;1;1;1;3;3;238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;0;0;SIN ATRASO
3580;65;Casado;Masculino;LIMA ESTE;500;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;151;1;0;0;1;0;0;0;0;0;0;0;0;38;0;0;38;1;0;0;73;1;0;0;1;0;0;SIN ATRASO
3581;83;Soltero;Masculino;LIMA MODERNA;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238;1;0;0;1;0;0;0;0;0;0;0;0;115;0;0;115;1;0;0;99;1;1;0;1;0;0;SIN ATRASO
3582;37;Soltero;Masculino;SUR;12500;4;1;1;1;0;0;0;0;1;3;3;1;0;0;0;3;3;112;0;1;0;0;0;0;0;0;0;0;0;0;87;0;82;87;2;0;0;98;1;0;1;0;0;0;SIN ATRASO
3583;39;Soltero;Femenino;LIMA MODERNA;1000;7;1;0;0;0;0;0;0;1;7;1;0;1;1;1;0;1;103;1;0;0;0;0;0;0;1;0;1;0;0;102;0;0;102;1;0;0;96;1;0;0;0;3;4;SIN ATRASO
3584;45;Casado;Femenino;NORTE;1000;3;1;1;1;0;0;0;0;1;1;3;1;1;0;0;0;3;106;1;0;0;0;0;0;0;1;0;0;0;0;29;0;0;29;1;0;28;97;1;0;1;0;5;8;SIN ATRASO
3585;48;Casado;Femenino;LIMA NORTE;500;5;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;189;1;0;0;0;0;0;0;1;0;0;0;0;57;0;0;57;1;0;0;96;1;0;0;0;5;26;SIN ATRASO
3586;41;Soltero;Masculino;LIMA MODERNA;6000;3;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;129;1;0;0;0;0;0;0;1;0;0;0;0;129;0;0;129;1;0;0;59;1;0;0;0;4;4;SIN ATRASO
3587;71;Casado;Femenino;LIMA CENTRO;1500;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;247;1;0;1;0;0;0;0;0;0;0;0;0;53;53;0;53;2;0;0;97;1;1;1;0;0;0;SIN ATRASO
3588;41;Soltero;Masculino;SIERRA CENTRAL;2500;5;1;0;0;0;0;0;0;1;5;1;0;1;1;1;0;1;210;1;0;0;0;0;0;0;1;1;0;0;0;22;0;0;22;1;0;0;99;1;0;0;0;5;33;SIN ATRASO
3589;22;Soltero;Femenino;SUR;2500;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;159;1;0;0;0;0;0;0;1;0;0;0;0;159;0;0;159;1;0;0;14;1;0;0;0;4;5;SIN ATRASO
3590;75;Casado;Masculino;LIMA MODERNA;500;3;1;0;0;0;0;0;0;1;2;1;0;0;0;0;0;1;246;1;0;1;1;0;0;0;1;0;0;0;0;229;16;0;229;2;0;0;95;1;1;1;1;4;35;CON ATRASO
3591;36;Soltero;Femenino;SIERRA CENTRAL;11000;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;56;1;0;0;0;0;0;0;0;0;0;0;0;56;0;0;56;1;0;0;38;1;0;0;0;0;0;SIN ATRASO
3592;33;Otro;Femenino;ORIENTE;2000;3;1;1;0;0;0;0;0;1;3;2;1;2;0;0;1;2;95;1;0;0;0;0;0;1;1;1;0;1;13;95;0;0;95;1;34;34;61;1;0;0;1;5;18;SIN ATRASO
3593;35;Soltero;Masculino;LIMA MODERNA;9000;4;1;0;1;0;0;0;0;1;3;2;0;0;0;1;1;2;113;1;0;0;0;0;0;0;1;1;0;0;0;6;0;0;6;1;0;0;98;1;0;0;0;2;2;SIN ATRASO
3594;46;Soltero;Femenino;ORIENTE;500;4;1;1;1;0;0;0;0;1;3;3;2;2;2;0;1;3;188;0;0;0;0;0;0;1;1;0;1;0;0;4;0;0;4;1;3;3;95;1;0;0;0;5;7;SIN ATRASO
3595;91;Casado;Femenino;LIMA MODERNA;1500;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;579;1;0;1;1;0;0;0;0;0;0;0;0;143;92;0;143;2;0;0;99;1;1;0;1;0;0;SIN ATRASO
3596;62;Soltero;Masculino;LIMA MODERNA;4500;4;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;229;1;0;0;0;0;0;0;0;1;0;0;0;64;0;0;64;1;0;0;95;1;0;0;0;1;1;SIN ATRASO
3597;57;Soltero;Masculino;CENTRO;2000;4;1;0;1;0;0;0;0;1;4;2;0;1;0;1;1;2;111;0;0;0;0;0;0;0;1;0;0;0;0;111;0;0;111;1;0;0;97;0;0;0;0;4;5;SIN ATRASO
3598;36;Casado;Femenino;NORTE;10000;2;0;1;0;0;0;0;0;1;2;2;1;2;0;0;0;2;72;1;0;0;0;0;0;1;1;0;0;0;0;72;0;0;72;1;5;5;47;1;0;0;0;4;4;SIN ATRASO
3599;55;Casado;Femenino;LIMA CENTRO;2000;4;1;0;0;0;0;0;0;1;4;1;0;1;1;1;0;1;316;1;0;1;0;0;0;1;1;1;1;0;0;59;15;0;59;2;0;0;49;1;1;0;0;2;2;SIN ATRASO
3600;81;Soltero;Femenino;LIMA NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SIN ATRASO
3601;44;Soltero;Femenino;CENTRO;1000;2;1;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;4;1;0;0;0;0;0;0;1;0;0;0;0;4;0;0;4;1;0;0;9;1;0;0;0;4;9;CON ATRASO
3602;54;Soltero;Masculino;LIMA CENTRO;2000;5;1;0;0;0;0;0;0;1;5;1;0;1;0;0;0;1;310;1;1;1;1;0;0;1;1;1;0;0;0;310;7;159;310;3;0;0;97;1;1;1;1;5;7;SIN ATRASO
3603;60;Casado;Masculino;LIMA MODERNA;12500;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;60;1;0;0;0;0;0;0;1;0;0;0;0;60;0;0;60;1;0;0;51;1;0;0;0;1;2;SIN ATRASO
3604;60;Soltero;Femenino;LIMA MODERNA;2500;5;1;0;0;0;0;0;0;1;5;1;0;1;0;1;1;1;195;1;0;0;1;0;0;0;1;1;1;0;0;55;0;0;55;1;0;0;99;1;0;0;1;2;2;SIN ATRASO
3605;63;Casado;Masculino;SUR;2500;3;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;SIN ATRASO
3606;46;Casado;Femenino;LIMA MODERNA;4500;3;1;0;0;0;0;0;0;1;3;1;0;1;0;0;0;1;59;1;0;1;0;0;0;1;1;0;0;0;0;59;6;0;59;2;0;0;95;1;1;0;0;5;8;SIN ATRASO
3607;52;Casado;Masculino;LIMA MODERNA;20000;4;1;0;0;0;0;0;0;1;4;1;0;0;0;1;1;1;211;1;1;0;0;0;0;1;0;0;0;1;17;17;0;15;17;2;0;0;98;1;0;1;0;1;1;SIN ATRASO
3608;33;Casado;Masculino;SUR;3500;4;1;0;1;0;0;0;0;1;4;2;0;1;0;0;2;2;57;1;0;0;0;0;0;1;1;1;0;0;0;57;0;0;57;1;0;0;98;1;0;1;0;1;1;SIN ATRASO
3609;41;Casado;Femenino;LIMA MODERNA;7500;2;1;1;1;0;0;0;0;1;2;3;1;3;1;0;0;3;235;1;1;0;1;0;0;0;0;0;0;0;0;235;0;99;235;2;34;46;45;1;1;1;1;0;0;SIN ATRASO
3610;41;Soltero;Femenino;LIMA MODERNA;2500;4;1;0;0;0;0;0;0;1;4;1;0;1;1;0;0;1;228;1;1;0;0;0;0;1;1;1;0;0;0;197;0;8;197;2;0;0;99;1;1;1;1;5;10;SIN ATRASO
3611;43;Soltero;Femenino;LIMA CENTRO;2000;5;1;0;0;0;0;0;0;1;5;1;0;1;0;1;1;1;186;1;0;0;0;0;0;0;1;0;1;0;0;89;0;0;89;1;0;0;95;1;0;1;0;4;8;CON ATRASO
3612;29;Soltero;Femenino;LIMA CENTRO;2000;2;1;0;0;0;0;0;0;1;2;1;0;0;1;1;0;1;32;1;0;0;0;0;0;0;1;0;0;0;0;32;0;0;32;1;0;0;17;1;0;0;0;3;4;SIN ATRASO
3613;37;Soltero;Masculino;LIMA MODERNA;5500;2;1;0;0;0;0;0;0;1;2;1;0;1;0;1;0;1;55;1;0;0;0;0;0;1;1;1;0;0;0;55;0;0;55;1;0;0;96;1;0;0;0;5;5;SIN ATRASO
3614;41;Soltero;Masculino;LIMA MODERNA;9500;3;1;1;1;0;0;0;0;1;3;3;1;2;2;0;1;3;99;0;0;0;0;0;0;0;1;0;0;0;0;18;0;0;18;1;17;17;97;0;0;0;0;2;4;SIN ATRASO
3615;38;Soltero;Femenino;LIMA PROVINCIA;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;15;SIN ATRASO
3616;39;Casado;Femenino;NORTE;7000;7;0;0;0;0;0;0;0;1;4;1;0;0;1;1;0;1;60;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;47;1;0;0;46;0;0;0;0;1;1;SIN ATRASO
3617;47;Soltero;Femenino;SUR;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;1;0;0;0;1;0;0;0;0;3;0;0;3;1;0;0;85;1;0;0;1;3;3;SIN ATRASO
3618;63;Casado;Femenino;NORTE;2500;6;1;1;0;0;0;0;0;1;5;2;1;0;1;0;0;2;87;0;0;0;0;0;0;0;0;1;0;1;6;7;0;0;7;1;0;0;97;1;0;1;0;1;1;SIN ATRASO
3619;48;Soltero;Masculino;SUR;25500;2;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;41;1;0;0;0;0;0;0;0;0;0;0;0;37;0;0;37;1;0;0;98;1;0;0;1;0;0;CON ATRASO
3620;53;Casado;Femenino;LIMA MODERNA;1500;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;96;1;0;0;0;0;0;0;1;0;0;0;0;96;0;0;96;1;0;0;28;1;0;0;0;1;1;SIN ATRASO
3621;35;Casado;Femenino;LIMA MODERNA;6500;4;1;0;1;0;0;0;0;1;4;2;0;1;0;0;2;2;150;1;0;0;0;0;0;0;0;0;0;0;0;52;0;0;52;1;0;0;99;1;0;1;0;0;0;SIN ATRASO
3622;55;Soltero;Masculino;LIMA ESTE;3000;4;1;0;0;0;0;0;0;1;4;1;0;0;0;1;1;1;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;1;0;0;SIN ATRASO
3623;50;Casado;Masculino;LIMA ESTE;42500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;5;30;SIN ATRASO
3624;34;Soltero;Masculino;LIMA MODERNA;1000;5;1;1;0;0;0;0;0;1;5;2;1;1;1;0;1;2;137;0;0;0;0;0;0;1;0;1;0;0;0;64;0;0;64;1;0;0;44;0;0;0;0;0;0;SIN ATRASO
3625;34;Soltero;Masculino;LIMA ESTE;12500;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;58;1;0;0;0;0;0;1;0;1;0;0;0;58;0;0;58;1;0;0;86;1;0;0;0;0;0;SIN ATRASO
3626;52;Casado;Femenino;SUR;1000;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;1;0;1;1;0;0;1;1;0;0;0;0;51;3;0;51;2;0;0;96;1;1;0;1;5;15;SIN ATRASO
3627;41;Soltero;Femenino;SUR;7000;1;1;0;1;0;0;0;0;1;1;2;0;2;0;0;0;2;196;1;0;0;0;0;106389;1;1;1;0;1;70;125;0;0;125;1;0;3;47;1;0;0;1;5;5;SIN ATRASO
3628;51;Casado;Femenino;LIMA MODERNA;1500;3;1;0;0;0;0;0;0;1;3;1;0;1;0;0;0;1;313;1;1;0;1;0;0;1;1;1;0;0;0;291;0;161;291;2;0;0;95;1;0;1;1;4;7;SIN ATRASO
3629;48;Soltero;Masculino;LIMA MODERNA;3000;5;1;1;1;0;0;0;0;1;5;3;1;1;2;0;2;3;143;1;0;0;0;0;0;1;1;1;0;0;0;90;0;0;90;1;0;0;97;1;0;0;0;5;12;SIN ATRASO
3630;26;Soltero;Femenino;CALLAO;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;1;0;0;0;0;0;1;0;0;0;0;0;43;0;0;43;1;0;0;17;1;0;0;0;0;0;SIN ATRASO
3631;46;Casado;Masculino;LIMA MODERNA;3500;7;1;0;0;0;0;0;0;1;6;1;0;1;0;0;1;1;63;1;0;0;0;0;0;0;0;1;0;0;0;61;0;0;61;1;0;0;47;1;0;0;0;1;1;SIN ATRASO
3632;68;Casado;Masculino;LIMA MODERNA;4500;4;1;0;0;0;0;0;0;1;3;1;0;0;1;0;0;1;227;1;0;0;0;0;0;1;1;1;0;0;0;162;0;0;162;1;0;0;95;1;0;1;0;4;5;SIN ATRASO
3633;43;Soltero;Masculino;LIMA MODERNA;5500;4;1;0;0;0;0;0;0;1;4;1;0;1;0;1;0;1;207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;SIN ATRASO
3634;37;Casado;Masculino;LIMA MODERNA;11500;4;1;0;1;0;0;0;0;1;4;3;0;1;0;0;3;3;60;1;0;0;0;0;0;0;0;0;0;0;0;60;0;0;60;1;0;0;51;1;0;0;0;0;0;SIN ATRASO
3635;41;Soltero;Femenino;LIMA MODERNA;13000;6;1;0;1;0;0;0;0;1;5;2;0;1;1;1;1;2;163;1;0;0;0;0;502546;1;1;1;1;1;49;49;0;0;49;1;0;30;98;1;0;1;0;2;2;SIN ATRASO
3636;59;Casado;Masculino;LIMA CENTRO;4500;6;1;0;1;0;0;0;0;1;6;3;0;1;2;2;1;3;254;0;0;0;0;0;0;0;1;0;0;0;0;111;0;0;111;1;0;0;95;0;0;0;0;2;2;SIN ATRASO
3637;63;Casado;Femenino;LIMA MODERNA;3500;7;1;0;0;0;0;0;0;1;7;2;0;1;2;1;0;2;183;1;0;0;0;0;0;0;0;1;0;0;0;19;0;0;19;1;0;0;99;1;0;1;0;0;0;SIN ATRASO
3638;68;Casado;Femenino;ORIENTE;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;SIN ATRASO
3639;59;Soltero;Masculino;CENTRO;9000;3;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;37;1;0;0;87;0;0;0;0;0;0;SIN ATRASO
3640;63;Casado;Masculino;LIMA MODERNA;10500;5;1;0;1;0;0;0;0;1;5;2;0;0;1;1;2;2;251;0;1;0;0;0;0;0;0;0;0;0;0;0;0;294;294;1;0;0;95;0;0;1;0;0;0;SIN ATRASO
3641;39;Casado;Femenino;SUR;6500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;1;1;0;0;0;0;1;1;1;0;1;43;48;0;25;48;2;0;0;99;1;0;1;0;2;2;SIN ATRASO
3642;47;Casado;Femenino;ORIENTE;500;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;38;1;0;37;99;0;0;0;0;0;0;SIN ATRASO
3643;50;Casado;Masculino;LIMA MODERNA;3000;6;1;0;1;0;0;0;0;1;6;2;0;2;1;1;1;2;152;1;0;0;0;0;0;0;1;0;0;0;0;68;0;0;68;1;0;67;97;1;0;0;0;1;1;SIN ATRASO
3644;52;Soltero;Femenino;NORTE;1500;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;213;1;0;0;1;0;0;0;1;0;0;0;0;91;0;0;91;1;0;0;35;1;0;0;1;1;2;SIN ATRASO
3645;43;Casado;Masculino;SUR;2000;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;67;1;0;0;0;0;0;0;1;0;0;0;0;33;0;0;33;1;0;0;63;1;0;0;1;2;4;SIN ATRASO
3646;70;Casado;Femenino;LIMA MODERNA;22500;6;1;0;0;0;0;0;0;1;6;1;0;0;1;0;1;1;181;1;0;0;0;0;0;0;0;1;0;0;0;77;0;0;77;1;0;0;96;1;0;0;0;0;0;CON ATRASO
3647;73;Casado;Masculino;LIMA CENTRO;1000;4;1;0;1;0;0;0;0;1;4;1;0;0;1;0;1;1;231;0;0;0;0;0;0;0;0;0;0;0;0;106;0;0;106;1;0;104;86;0;0;0;0;0;0;SIN ATRASO
3648;41;Soltero;Femenino;NORTE;9000;4;1;1;0;0;0;0;0;1;4;2;1;0;0;0;2;2;170;0;1;0;0;0;0;0;0;0;0;0;0;0;0;170;170;1;0;0;98;0;0;1;0;0;0;SIN ATRASO
3649;39;Soltero;Masculino;NORTE;5500;4;1;0;1;0;0;0;0;1;3;2;0;2;0;0;0;2;96;1;0;0;0;0;0;0;1;0;0;0;0;63;0;0;63;1;0;30;97;1;0;0;0;4;8;SIN ATRASO
3650;44;Soltero;Masculino;LIMA CENTRO;2000;6;1;0;1;0;0;0;0;1;5;2;0;2;1;1;0;2;233;1;0;0;0;0;0;0;1;0;0;0;0;39;0;0;39;1;0;37;98;1;0;0;0;3;6;SIN ATRASO
3651;52;Casado;Masculino;LIMA MODERNA;2500;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;SIN ATRASO
3652;45;Soltero;Femenino;LIMA ESTE;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;2;SIN ATRASO
3653;46;Soltero;Masculino;LIMA MODERNA;1000;6;1;0;0;0;0;0;0;1;6;1;0;1;1;1;1;1;72;0;1;0;0;0;0;0;1;0;0;0;0;72;0;32;72;2;0;0;60;1;0;1;0;5;6;SIN ATRASO
3654;61;Casado;Masculino;LIMA MODERNA;8000;4;1;1;0;0;0;0;0;1;4;3;2;0;0;0;3;3;181;1;0;0;0;0;0;0;0;0;0;0;0;181;0;0;181;1;0;0;97;1;0;0;0;0;0;SIN ATRASO
3655;34;Soltero;Masculino;LIMA MODERNA;5500;2;1;0;1;0;0;0;0;1;2;2;0;2;0;0;0;2;173;1;0;0;0;0;0;0;0;0;0;0;0;28;0;0;28;1;0;22;60;1;0;0;0;0;0;SIN ATRASO
3656;82;Soltero;Femenino;LIMA MODERNA;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;1;0;1;0;0;0;0;1;0;0;0;0;133;10;0;133;2;0;0;72;1;1;0;1;1;2;SIN ATRASO
3657;58;Casado;Masculino;LIMA MODERNA;18000;2;1;1;1;0;0;0;0;1;1;3;1;1;0;2;0;3;66;1;0;0;0;0;0;0;0;1;0;0;0;66;0;0;66;1;54;65;98;1;0;0;0;1;1;CON ATRASO
3658;29;Soltero;Femenino;LIMA MODERNA;1500;2;1;0;0;0;0;0;0;1;2;1;0;1;0;0;0;1;46;1;0;0;0;0;0;1;1;0;0;0;0;8;0;0;8;1;0;0;14;1;0;0;0;1;1;SIN ATRASO
3659;85;Casado;Masculino;LIMA MODERNA;500;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;356;1;0;1;0;0;0;0;0;0;0;0;0;52;49;0;52;2;0;0;99;1;1;0;0;0;0;SIN ATRASO
3660;54;Casado;Femenino;SIERRA CENTRAL;500;5;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;1;236;1;0;0;0;0;0;0;1;0;0;0;0;51;0;0;51;1;0;0;50;1;0;0;0;1;1;SIN ATRASO
3661;64;Casado;Masculino;LIMA MODERNA;9000;4;1;0;1;0;0;0;0;1;4;2;0;2;0;0;1;2;158;1;0;0;0;0;369799;0;0;0;0;0;0;60;0;0;60;1;0;45;44;1;0;0;0;1;1;SIN ATRASO
3662;63;Casado;Masculino;CALLAO;500;5;1;0;0;0;0;0;0;1;4;1;0;1;1;0;1;1;228;0;0;0;0;0;0;0;1;0;0;0;0;47;0;0;47;1;0;0;96;0;0;0;0;3;4;SIN ATRASO
3663;41;Casado;Femenino;CALLAO;3500;2;1;0;0;0;0;0;0;1;2;1;0;1;1;0;0;1;111;1;0;0;0;0;0;1;1;1;0;0;0;111;0;0;111;1;0;0;98;1;0;0;0;3;3;SIN ATRASO
3664;47;Casado;Femenino;NORTE;2000;4;0;0;1;0;0;0;0;1;4;0;0;0;0;0;0;0;230;1;0;0;0;0;0;0;1;0;0;0;0;66;0;0;66;1;0;65;62;1;0;0;0;2;2;SIN ATRASO
3665;84;Casado;Femenino;LIMA MODERNA;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;183;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;1;0;0;1;0;0;SIN ATRASO
3666;65;Casado;Masculino;LIMA CENTRO;3000;5;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;1;187;1;0;0;0;0;0;0;1;0;0;0;0;64;0;0;64;1;0;0;99;1;1;0;1;5;10;SIN ATRASO
